id,price_doc
32028,4999508.0
32029,17241756.0
32030,3743591.0
32031,3082750.25
32032,6756538.0
32033,6854420.5
32034,3122258.5
32035,7324733.0
32036,6908006.0
32037,7593489.5
32038,5894739.5
32039,5702636.0
32040,11911354.0
32041,3330612.25
32042,6661091.5
32043,30366014.0
32044,5014398.0
32045,3452494.0
32046,8466518.0
32047,9914968.0
32048,11163808.0
32049,5542204.5
32050,9414960.0
32051,7450269.0
32052,6152580.5
32053,8018262.0
32054,6199761.5
32055,4477097.0
32056,7678838.0
32057,4484553.0
32058,4919580.0
32059,5227407.5
32060,6575057.0
32061,8291306.5
32062,6744556.0
32063,6886976.0
32064,11101040.0
32065,5975435.0
32066,6019484.0
32067,3817593.5
32068,4744305.5
32069,3135804.0
32070,12567822.0
32071,5188364.5
32072,4089626.25
32073,3033317.25
32074,5093983.0
32075,10668436.0
32076,20197002.0
32077,8310417.0
32078,3145142.25
32079,3945821.5
32080,5044753.5
32081,28909100.0
32082,5121724.5
32083,3606466.5
32084,5586162.5
32085,9649676.0
32086,12768956.0
32087,5138665.0
32088,22153508.0
32089,7143116.0
32090,14359032.0
32091,7000949.5
32092,5093983.0
32093,5531174.0
32094,7850668.5
32095,6776536.5
32096,4350018.5
32097,11933418.0
32098,5994516.0
32099,6806968.5
32100,7620980.0
32101,4859928.0
32102,3767889.25
32103,2965006.5
32104,5713152.5
32105,5278817.0
32106,6830608.5
32107,5150636.5
32108,3170398.0
32109,7576050.0
32110,3082750.25
32111,16776162.0
32112,22162436.0
32113,8954876.0
32114,7442856.5
32115,7718073.5
32116,7209636.5
32117,8071522.5
32118,6807010.0
32119,9223990.0
32120,12537844.0
32121,3187650.75
32122,8437956.0
32123,25458702.0
32124,7749973.0
32125,11409292.0
32126,6744148.5
32127,7724327.5
32128,6638775.0
32129,6209237.0
32130,3232141.5
32131,11334660.0
32132,2065859.625
32133,3181974.5
32134,3877389.75
32135,6275547.5
32136,10488492.0
32137,8848048.0
32138,6722458.5
32139,7502841.5
32140,5647838.5
32141,3186961.0
32142,3858173.75
32143,6772499.5
32144,4238202.5
32145,34100040.0
32146,6880413.0
32147,5048886.5
32148,4994817.0
32149,11045246.0
32150,4786952.5
32151,9566178.0
32152,5062676.5
32153,7000949.5
32154,4823903.5
32155,6759680.0
32156,5123383.0
32157,13823644.0
32158,9986862.0
32159,15190684.0
32160,5972248.5
32161,9209042.0
32162,7145333.5
32163,9054096.0
32164,15641060.0
32165,9796156.0
32166,9230690.0
32167,11124182.0
32168,8511138.0
32169,4361971.0
32170,12170322.0
32171,19033326.0
32172,8068928.5
32173,6004489.0
32174,9103794.0
32175,18483052.0
32176,3824107.75
32177,10881234.0
32178,5730345.5
32179,9251480.0
32180,6337750.5
32181,5812554.5
32182,5678649.5
32183,5786197.5
32184,11925996.0
32185,5755068.0
32186,7701507.5
32187,4079458.5
32188,7997800.0
32189,3877389.75
32190,4974128.0
32191,4357697.0
32192,14902508.0
32193,6925760.5
32194,3595563.5
32195,11647448.0
32196,12361394.0
32197,8670296.0
32198,6892434.0
32199,6432252.5
32200,10114930.0
32201,8058532.0
32202,3033317.25
32203,4006407.5
32204,6622027.0
32205,13366886.0
32206,7513262.0
32207,9951416.0
32208,5974613.5
32209,4656528.0
32210,6069933.0
32211,41915764.0
32212,5383092.0
32213,5529770.0
32214,6167486.5
32215,6642339.5
32216,5937285.0
32217,5908477.5
32218,5703059.5
32219,9691310.0
32220,5790378.0
32221,7269856.0
32222,5440812.0
32223,5112426.0
32224,5417980.0
32225,6628618.5
32226,8136727.0
32227,17227904.0
32228,10139412.0
32229,16788634.0
32230,4737319.5
32231,14392878.0
32232,3170398.0
32233,5633070.0
32234,12673366.0
32235,22125082.0
32236,7196315.5
32237,47397236.0
32238,6470823.0
32239,15147354.0
32240,7633452.5
32241,4999508.0
32242,5659915.0
32243,6469550.0
32244,4919702.0
32245,7597943.5
32246,6931630.0
32247,6268510.0
32248,9064914.0
32249,6904789.5
32250,6764591.0
32251,4891770.5
32252,5391786.5
32253,9121526.0
32254,31442878.0
32255,6026628.0
32256,6200056.0
32257,3170398.0
32258,6634503.5
32259,5402955.5
32260,9015398.0
32261,24593752.0
32262,8071522.5
32263,5931259.0
32264,4400583.5
32265,9665744.0
32266,15713210.0
32267,6775362.0
32268,4419404.0
32269,6380161.0
32270,9270508.0
32271,6229004.0
32272,3761887.75
32273,8453352.0
32274,4892021.0
32275,6200056.0
32276,9169324.0
32277,8204175.5
32278,7792311.0
32279,4415514.5
32280,5438546.0
32281,6098074.0
32282,10584114.0
32283,6830608.5
32284,4086834.25
32285,11877496.0
32286,9668252.0
32287,6301581.0
32288,4148831.0
32289,4230940.5
32290,8966358.0
32291,3288003.25
32292,6707203.5
32293,4491090.0
32294,12993194.0
32295,5999247.5
32296,7677380.0
32297,9584552.0
32298,9809612.0
32299,2914137.25
32300,6910613.0
32301,12388218.0
32302,6927479.5
32303,6747568.5
32304,4932291.0
32305,5277273.0
32306,8238247.0
32307,12408098.0
32308,4869332.0
32309,5935584.0
32310,5332856.5
32311,7910106.0
32312,4119728.75
32313,5303464.5
32314,6434556.5
32315,9771602.0
32316,6580984.5
32317,11316788.0
32318,12045306.0
32319,5346797.5
32320,10602910.0
32321,6864519.5
32322,3850434.0
32323,7494801.5
32324,7962657.0
32325,4541226.5
32326,4219080.5
32327,5668320.0
32328,8614870.0
32329,5365945.5
32330,5644920.5
32331,6142432.0
32332,6376891.0
32333,8658828.0
32334,5096089.0
32335,7277326.0
32336,10748332.0
32337,5412074.0
32338,5104022.5
32339,8654492.0
32340,6899595.5
32341,6975959.5
32342,5198415.5
32343,6612651.5
32344,4256677.0
32345,5388099.5
32346,6351598.0
32347,4683022.0
32348,5456934.0
32349,5577513.5
32350,12971838.0
32351,8336319.0
32352,10476512.0
32353,5511630.5
32354,6226042.0
32355,6635134.5
32356,5585199.0
32357,8044973.5
32358,6182097.0
32359,20601236.0
32360,5791753.0
32361,8446982.0
32362,9015692.0
32363,6823144.0
32364,4720483.5
32365,8177909.0
32366,6764200.5
32367,3818738.75
32368,2834989.0
32369,7942290.5
32370,3626181.75
32371,7714049.5
32372,9979374.0
32373,9722978.0
32374,15753390.0
32375,5060408.5
32376,6028721.0
32377,6798062.5
32378,6082965.5
32379,4159601.5
32380,8159827.5
32381,5098076.0
32382,11276200.0
32383,11569438.0
32384,4770452.5
32385,8969410.0
32386,9633902.0
32387,4083507.0
32388,5093521.5
32389,9672402.0
32390,4606973.5
32391,6830608.5
32392,5855435.0
32393,7611490.0
32394,4874007.0
32395,4932291.0
32396,4519013.5
32397,6792668.5
32398,5444244.0
32399,9599310.0
32400,5592156.5
32401,6854290.5
32402,3170398.0
32403,10740446.0
32404,5300858.0
32405,16013058.0
32406,5216830.5
32407,6826009.5
32408,4573805.0
32409,17225416.0
32410,4196562.0
32411,7755641.0
32412,9365122.0
32413,13699550.0
32414,12276230.0
32415,5091757.5
32416,12013578.0
32417,6676662.0
32418,5767873.0
32419,5947921.5
32420,8066391.0
32421,2100918.75
32422,4893492.5
32423,5218785.5
32424,6447350.0
32425,4189514.0
32426,9862564.0
32427,11673698.0
32428,6858963.0
32429,9206568.0
32430,3636792.5
32431,12007178.0
32432,12588420.0
32433,3121769.75
32434,10545466.0
32435,7264782.0
32436,7174522.5
32437,7710988.5
32438,6183147.5
32439,4608898.5
32440,7370744.5
32441,3026440.0
32442,9733634.0
32443,5453845.5
32444,4293905.5
32445,16292256.0
32446,7699188.5
32447,8572430.0
32448,5494742.5
32449,11766104.0
32450,5780680.0
32451,10423366.0
32452,6230942.0
32453,6695109.5
32454,3617644.5
32455,7271248.0
32456,6225898.5
32457,5388099.5
32458,7531280.0
32459,9004564.0
32460,5589430.5
32461,14449240.0
32462,5341917.5
32463,4811984.5
32464,12033664.0
32465,4169574.0
32466,6989668.5
32467,5637807.0
32468,8903864.0
32469,8837294.0
32470,11903618.0
32471,11971364.0
32472,6027168.0
32473,5952193.0
32474,4165800.0
32475,13022688.0
32476,5986017.0
32477,3877389.75
32478,6840143.0
32479,3954832.0
32480,13059104.0
32481,5580885.5
32482,4698884.0
32483,9675344.0
32484,12770762.0
32485,13825210.0
32486,7418680.0
32487,5932196.5
32488,12781176.0
32489,11175900.0
32490,5110324.5
32491,6712515.5
32492,10266758.0
32493,7083684.5
32494,6449163.0
32495,5581774.0
32496,5461201.0
32497,7022986.5
32498,13708772.0
32499,11887620.0
32500,4509454.5
32501,8383303.5
32502,6964273.0
32503,5067732.0
32504,4118429.25
32505,6934697.0
32506,5924569.5
32507,3586613.25
32508,6804722.5
32509,4387256.0
32510,14663280.0
32511,5023008.5
32512,5898611.5
32513,4697662.0
32514,6324547.0
32515,7647081.5
32516,7153533.5
32517,10165118.0
32518,4197931.5
32519,4189514.0
32520,2223181.5
32521,7132079.5
32522,5923132.0
32523,7025547.5
32524,7900107.5
32525,5639229.0
32526,8662604.0
32527,7467686.5
32528,4714057.5
32529,5910649.5
32530,4669657.5
32531,5714818.5
32532,15857454.0
32533,5021349.0
32534,5241637.5
32535,5703059.5
32536,12525058.0
32537,6735703.5
32538,7259545.5
32539,5088121.5
32540,7585124.5
32541,10277042.0
32542,5895529.0
32543,6352178.5
32544,4932291.0
32545,4892021.0
32546,8067103.5
32547,4077483.5
32548,4553271.5
32549,3058573.0
32550,6126424.5
32551,5001818.5
32552,5912867.5
32553,6578496.0
32554,11357016.0
32555,7389468.0
32556,8508922.0
32557,3877389.75
32558,6836729.0
32559,8128003.5
32560,6315422.0
32561,5194197.5
32562,11000564.0
32563,6282763.5
32564,5243827.0
32565,7709736.0
32566,4125353.0
32567,4473706.0
32568,9520382.0
32569,8573608.0
32570,5545246.0
32571,6545808.0
32572,6429140.5
32573,8036859.0
32574,6075110.0
32575,5341621.0
32576,6528691.5
32577,4121903.25
32578,6463307.0
32579,7526379.5
32580,6206661.0
32581,4546164.0
32582,6880413.0
32583,7426454.5
32584,4616275.5
32585,4238202.5
32586,5674177.5
32587,5745919.5
32588,6822769.0
32589,2599964.75
32590,6566852.5
32591,7696331.0
32592,4038593.5
32593,3421331.5
32594,4148201.25
32595,6890962.5
32596,10085848.0
32597,7116707.0
32598,9365122.0
32599,5749672.5
32600,7650272.0
32601,5227620.0
32602,6665374.0
32603,5421817.5
32604,4809949.0
32605,5016241.5
32606,5986660.0
32607,7385407.5
32608,7413100.5
32609,7090995.5
32610,5069163.5
32611,6781423.0
32612,3937457.0
32613,5669689.0
32614,8733920.0
32615,4408460.5
32616,6289111.5
32617,8233232.0
32618,6077018.0
32619,3954832.0
32620,6914905.0
32621,5447806.0
32622,16196978.0
32623,10732338.0
32624,11709534.0
32625,8762822.0
32626,8896410.0
32627,7958699.5
32628,5550974.0
32629,11554516.0
32630,6238791.5
32631,5323967.5
32632,6574062.0
32633,7204319.0
32634,6466330.0
32635,8053846.5
32636,5141556.0
32637,7896740.0
32638,6216789.5
32639,8659690.0
32640,5750483.5
32641,6237110.5
32642,6244750.5
32643,12202118.0
32644,6722875.5
32645,6412742.5
32646,7100968.5
32647,13043260.0
32648,5312379.0
32649,6634132.0
32650,7790481.5
32651,2223181.5
32652,9687308.0
32653,10690658.0
32654,4897755.0
32655,11845514.0
32656,4521042.5
32657,5741151.0
32658,8001656.5
32659,3901540.5
32660,5331184.5
32661,7376716.5
32662,13235802.0
32663,9286928.0
32664,9642092.0
32665,11444628.0
32666,7672457.0
32667,6275747.5
32668,6384450.0
32669,12846638.0
32670,6494687.0
32671,6019120.5
32672,3919526.75
32673,8533488.0
32674,5744060.5
32675,4746682.5
32676,6052964.5
32677,3286492.5
32678,9588016.0
32679,4842653.0
32680,18365874.0
32681,8066492.0
32682,5644101.0
32683,13128628.0
32684,6353738.0
32685,4822327.5
32686,6733860.5
32687,4689024.5
32688,5238695.5
32689,6043415.0
32690,7159233.5
32691,8503960.0
32692,10038456.0
32693,7453609.5
32694,6278073.5
32695,8207519.0
32696,3469719.75
32697,6426783.0
32698,5949273.0
32699,5476251.5
32700,8925940.0
32701,9613662.0
32702,13415432.0
32703,8603066.0
32704,10713236.0
32705,8665214.0
32706,4942203.5
32707,7365241.5
32708,5784412.5
32709,4564052.5
32710,10478468.0
32711,6624835.5
32712,8377693.5
32713,5677482.0
32714,6390786.0
32715,3825408.75
32716,4965009.5
32717,8456572.0
32718,8630340.0
32719,6642950.5
32720,4699273.0
32721,14025980.0
32722,5932196.5
32723,4395449.0
32724,7048358.5
32725,14788146.0
32726,4036326.0
32727,4781721.0
32728,9702022.0
32729,5042959.0
32730,8126444.0
32731,5496184.5
32732,5254617.0
32733,6119567.0
32734,4650433.5
32735,5379512.5
32736,4038593.5
32737,5189665.0
32738,7896671.0
32739,41286100.0
32740,5170507.5
32741,6322497.0
32742,11619880.0
32743,6505135.0
32744,10128428.0
32745,6191103.0
32746,8989008.0
32747,6423959.5
32748,4192940.5
32749,3877389.75
32750,8955380.0
32751,6914186.5
32752,29924522.0
32753,5969813.5
32754,7020961.0
32755,7001195.5
32756,5577786.0
32757,11383916.0
32758,6437129.5
32759,5430165.0
32760,2866343.0
32761,4889400.5
32762,6975341.0
32763,5631475.0
32764,5998885.0
32765,4999508.0
32766,5481847.5
32767,4048299.5
32768,6035317.0
32769,6685178.5
32770,6506626.0
32771,12097022.0
32772,13910674.0
32773,5493079.5
32774,5747060.5
32775,5605832.5
32776,5503291.0
32777,4041183.0
32778,5311255.5
32779,4038593.5
32780,6693554.0
32781,7342937.5
32782,5790298.0
32783,10284344.0
32784,8292347.0
32785,5003184.5
32786,4744305.5
32787,9804116.0
32788,4666603.0
32789,4445645.5
32790,4023095.25
32791,5674177.5
32792,5299794.5
32793,11457896.0
32794,2053032.375
32795,5188835.5
32796,5619459.5
32797,4544391.0
32798,6497433.5
32799,11874914.0
32800,3855416.0
32801,6101742.0
32802,7720843.0
32803,4649870.5
32804,9775798.0
32805,8975048.0
32806,5113694.0
32807,5058400.5
32808,5743037.0
32809,8293208.0
32810,5960360.5
32811,8366387.5
32812,4717026.0
32813,7204860.0
32814,4023563.25
32815,4394495.0
32816,4341828.5
32817,6276794.0
32818,7436668.5
32819,3586107.75
32820,5508600.5
32821,11568108.0
32822,6534450.5
32823,8042129.5
32824,6081666.5
32825,6146941.0
32826,9927934.0
32827,8057938.5
32828,4866117.5
32829,6101238.0
32830,5147042.0
32831,6547801.0
32832,4088184.25
32833,11281282.0
32834,9431730.0
32835,5860765.5
32836,5537765.0
32837,4757056.0
32838,4081243.75
32839,12044402.0
32840,6759703.0
32841,4860939.5
32842,6425558.5
32843,4003142.75
32844,5490737.5
32845,8503978.0
32846,11030638.0
32847,3040001.5
32848,9446122.0
32849,3751546.0
32850,7180325.0
32851,9912676.0
32852,3855416.0
32853,4110234.5
32854,7791343.0
32855,9520382.0
32856,4635893.5
32857,6749881.5
32858,3562431.25
32859,6036913.0
32860,6830608.5
32861,5174215.0
32862,7371532.5
32863,5861073.5
32864,5319539.0
32865,8262195.5
32866,3595563.5
32867,4442950.5
32868,9796156.0
32869,6911848.5
32870,5467503.5
32871,4990002.0
32872,9568566.0
32873,4800948.0
32874,4088039.5
32875,6954347.0
32876,6066926.5
32877,9328468.0
32878,11542644.0
32879,3641891.25
32880,7678320.0
32881,7654380.5
32882,6792668.5
32883,3932780.75
32884,7235191.5
32885,4593779.5
32886,5254851.0
32887,5116887.0
32888,8645902.0
32889,4288868.5
32890,4888747.0
32891,6169770.0
32892,5007565.0
32893,6889071.5
32894,4896043.0
32895,8229491.5
32896,5238305.0
32897,3319394.0
32898,10466966.0
32899,8895302.0
32900,5736134.5
32901,7351439.5
32902,8443506.0
32903,6279285.0
32904,9795304.0
32905,6518665.0
32906,7483623.5
32907,4740214.0
32908,7593185.0
32909,1954544.25
32910,8105439.0
32911,11007262.0
32912,6126950.0
32913,6802586.5
32914,4481790.5
32915,5518009.5
32916,11569226.0
32917,5334311.0
32918,9916368.0
32919,12566784.0
32920,4770790.0
32921,3351870.5
32922,5735460.5
32923,5087131.0
32924,3155853.5
32925,4980717.5
32926,3605454.5
32927,8968758.0
32928,10501022.0
32929,10906202.0
32930,5377272.0
32931,6346742.5
32932,5553859.5
32933,4278707.0
32934,4589043.5
32935,11523294.0
32936,3683251.0
32937,4786042.0
32938,8659544.0
32939,4786952.5
32940,7302183.0
32941,12258404.0
32942,6880413.0
32943,4977410.5
32944,5097589.0
32945,4908633.5
32946,7452215.5
32947,6167486.5
32948,14219882.0
32949,6160274.5
32950,3053242.75
32951,8095692.0
32952,7370202.0
32953,6201414.0
32954,7969970.0
32955,10812636.0
32956,5617904.5
32957,7839518.5
32958,7813464.5
32959,11478200.0
32960,6211664.0
32961,8795780.0
32962,4753819.5
32963,9230690.0
32964,4955053.0
32965,22025522.0
32966,7076490.5
32967,7216018.0
32968,5847459.5
32969,6229684.5
32970,5477689.5
32971,5717215.5
32972,6309185.5
32973,5363798.5
32974,8467464.0
32975,7934507.0
32976,4893731.5
32977,4717761.5
32978,6277448.5
32979,5444244.0
32980,4150050.25
32981,5578605.5
32982,6046815.5
32983,6881124.0
32984,4684565.0
32985,3750260.5
32986,6504860.0
32987,8102568.0
32988,6525314.0
32989,4639635.0
32990,7091993.0
32991,3753415.25
32992,6000769.0
32993,4820191.0
32994,3714329.25
32995,7634160.5
32996,4458595.5
32997,7880675.5
32998,17408120.0
32999,3954992.75
33000,5593232.0
33001,5512191.5
33002,5849884.0
33003,4917289.5
33004,6296978.5
33005,3566714.0
33006,11775948.0
33007,5254158.0
33008,4359392.0
33009,6865330.0
33010,5253898.5
33011,4726214.0
33012,5016198.5
33013,3627010.0
33014,5373113.5
33015,5709808.0
33016,5066865.0
33017,4874366.0
33018,6412473.5
33019,6238015.5
33020,6337779.5
33021,7384916.0
33022,6982807.0
33023,7619968.5
33024,13763006.0
33025,4817379.0
33026,5490737.5
33027,4015739.5
33028,6854082.0
33029,6580763.0
33030,8031252.5
33031,4655703.5
33032,9490228.0
33033,6524943.5
33034,3855447.5
33035,6193533.0
33036,5189220.5
33037,9406628.0
33038,6709333.5
33039,8637258.0
33040,11739616.0
33041,4368146.0
33042,10661208.0
33043,6137613.5
33044,5891750.5
33045,13698740.0
33046,6393598.5
33047,9230690.0
33048,9129036.0
33049,23717688.0
33050,8161015.0
33051,5422224.5
33052,7976119.0
33053,6310031.0
33054,4030990.5
33055,10254822.0
33056,5280152.5
33057,7297878.5
33058,5616534.0
33059,8784734.0
33060,4173009.25
33061,3828389.75
33062,6899734.5
33063,6255490.5
33064,4922675.5
33065,5711859.0
33066,9280344.0
33067,5753512.0
33068,6997180.0
33069,15252694.0
33070,11381514.0
33071,10696892.0
33072,4854451.5
33073,3808513.0
33074,14544988.0
33075,6171083.5
33076,7527412.5
33077,8493066.0
33078,4991587.0
33079,9076084.0
33080,8185099.0
33081,15323300.0
33082,8643632.0
33083,6388033.0
33084,4407004.5
33085,13015496.0
33086,13218752.0
33087,5409754.5
33088,4323580.0
33089,10477536.0
33090,7339436.0
33091,4984748.5
33092,5896788.0
33093,16991780.0
33094,4932291.0
33095,4032869.5
33096,9009990.0
33097,4216896.0
33098,5676105.0
33099,5062856.5
33100,6245919.0
33101,6346524.5
33102,5593232.0
33103,1830095.875
33104,5097857.5
33105,10774420.0
33106,4790852.5
33107,4083548.75
33108,13338570.0
33109,5607941.5
33110,5529702.0
33111,5505536.0
33112,4786952.5
33113,6807311.0
33114,4604814.5
33115,8934884.0
33116,5052508.0
33117,4990359.0
33118,12825984.0
33119,11577372.0
33120,3247303.0
33121,6446314.5
33122,4728263.5
33123,44297268.0
33124,2648985.5
33125,7421653.5
33126,5706555.5
33127,5997143.5
33128,5996079.5
33129,14267464.0
33130,8011316.5
33131,8639760.0
33132,4501660.0
33133,27066462.0
33134,8375727.0
33135,9850578.0
33136,6954712.0
33137,4384934.5
33138,14596006.0
33139,7805384.0
33140,6565481.0
33141,6572485.0
33142,8172991.5
33143,3149229.75
33144,3344776.75
33145,5861356.0
33146,6706377.5
33147,4249139.0
33148,6442862.5
33149,15959862.0
33150,5210429.0
33151,6429848.0
33152,19259160.0
33153,7080912.5
33154,7121941.5
33155,10425738.0
33156,7417553.0
33157,6461994.0
33158,15453634.0
33159,4255274.0
33160,3586136.25
33161,5580431.0
33162,8205947.0
33163,5463115.0
33164,5532949.0
33165,7325895.5
33166,4812248.0
33167,5091412.5
33168,6499374.0
33169,3732733.25
33170,6212781.0
33171,7209800.5
33172,8692676.0
33173,4267172.5
33174,4985453.0
33175,3937196.0
33176,6001789.0
33177,6087698.0
33178,7245058.5
33179,10543370.0
33180,4577922.5
33181,5789258.5
33182,5224195.5
33183,4911451.0
33184,4662375.0
33185,7828325.0
33186,4740586.5
33187,5357707.0
33188,5423842.5
33189,3523195.25
33190,5719588.5
33191,13886760.0
33192,8337067.0
33193,6830608.5
33194,4786952.5
33195,7442954.5
33196,5107767.5
33197,3561979.5
33198,5230060.5
33199,7010196.5
33200,4209197.5
33201,6541163.5
33202,10860778.0
33203,6945014.5
33204,6804547.0
33205,6394008.0
33206,6265880.5
33207,11223822.0
33208,11789492.0
33209,6146863.0
33210,3165628.25
33211,5907651.0
33212,4805728.0
33213,4152097.25
33214,8680832.0
33215,4726316.0
33216,4119728.75
33217,4380581.5
33218,5321820.0
33219,3984994.25
33220,6830608.5
33221,5659560.0
33222,4811209.5
33223,2065859.625
33224,9793682.0
33225,7705515.0
33226,5153914.0
33227,4548099.0
33228,4060478.0
33229,6823475.5
33230,6399539.5
33231,8025816.0
33232,7488628.0
33233,8978200.0
33234,15819226.0
33235,6231682.0
33236,7905458.0
33237,16521162.0
33238,8418326.0
33239,5880825.5
33240,6101434.0
33241,6484833.5
33242,4709399.5
33243,4119451.0
33244,11448418.0
33245,7282077.5
33246,6102235.0
33247,3938799.0
33248,10591838.0
33249,13231608.0
33250,12978584.0
33251,7955519.0
33252,9258762.0
33253,6722458.5
33254,4687666.0
33255,7214943.0
33256,8526888.0
33257,5557687.0
33258,30103868.0
33259,5644300.0
33260,5136385.5
33261,7021732.0
33262,6676451.0
33263,5500869.5
33264,9266690.0
33265,9901392.0
33266,6123698.0
33267,5974151.0
33268,5880412.0
33269,10474116.0
33270,2662848.0
33271,6205651.0
33272,4895069.5
33273,6108780.5
33274,6991988.0
33275,7443697.5
33276,11780054.0
33277,5195004.0
33278,5397870.5
33279,6274384.5
33280,5430190.5
33281,6090617.5
33282,6658682.0
33283,5696846.0
33284,7065815.5
33285,11612848.0
33286,5141466.0
33287,3861744.25
33288,12039720.0
33289,5135930.5
33290,8212773.5
33291,5122896.5
33292,7591306.0
33293,6000769.0
33294,5644751.0
33295,4903788.0
33296,3903314.5
33297,6830721.0
33298,7918726.5
33299,17217938.0
33300,4023563.25
33301,8592596.0
33302,4690179.5
33303,9177630.0
33304,11148190.0
33305,6206819.0
33306,5773191.5
33307,10792892.0
33308,5885413.0
33309,6135084.5
33310,16246558.0
33311,6080804.5
33312,4383439.5
33313,4276198.5
33314,9023224.0
33315,6160235.0
33316,7215612.5
33317,8248973.0
33318,6607723.5
33319,5527804.5
33320,9787028.0
33321,5493348.0
33322,4944205.0
33323,7989971.5
33324,10309290.0
33325,8099275.0
33326,6880413.0
33327,6346344.0
33328,6651669.5
33329,10182136.0
33330,3436220.25
33331,14696516.0
33332,4571369.0
33333,10553946.0
33334,5312151.5
33335,11444180.0
33336,11419232.0
33337,3095667.5
33338,10065004.0
33339,5033179.5
33340,7294124.5
33341,7476186.0
33342,20010862.0
33343,7104429.0
33344,4993166.0
33345,6578310.5
33346,17891354.0
33347,13455904.0
33348,5775895.5
33349,5519509.0
33350,4496950.0
33351,9491906.0
33352,5042959.0
33353,5603579.0
33354,5121291.5
33355,4789621.0
33356,6840143.0
33357,9722470.0
33358,2818538.0
33359,8859970.0
33360,4313457.0
33361,10231952.0
33362,2804031.25
33363,6582832.0
33364,3907226.75
33365,7738020.5
33366,12893146.0
33367,5696280.5
33368,10273112.0
33369,7704612.0
33370,6007436.0
33371,6115030.5
33372,4978842.0
33373,5561299.0
33374,6058884.0
33375,5651619.0
33376,5377826.5
33377,6451782.5
33378,22532514.0
33379,5960828.5
33380,7656913.0
33381,6600523.0
33382,4038593.5
33383,3562266.0
33384,8071522.5
33385,2542621.0
33386,12317584.0
33387,7503342.5
33388,8456428.0
33389,4148201.25
33390,5265221.5
33391,5402669.0
33392,10181682.0
33393,5167072.5
33394,5756180.0
33395,8256840.5
33396,7218371.5
33397,6108600.0
33398,5084056.0
33399,10926612.0
33400,23422458.0
33401,11768352.0
33402,3557841.0
33403,6213777.5
33404,10019284.0
33405,9328208.0
33406,5492812.0
33407,6836729.0
33408,9220354.0
33409,7604634.5
33410,5823600.5
33411,5526594.0
33412,10957060.0
33413,5090153.5
33414,7076273.0
33415,24027122.0
33416,9313126.0
33417,6391297.5
33418,6578165.5
33419,7238263.5
33420,10638430.0
33421,7290401.5
33422,7691336.5
33423,3573225.0
33424,9108946.0
33425,5826507.5
33426,6707683.0
33427,13811176.0
33428,4478906.0
33429,4148201.25
33430,4694282.0
33431,4008967.75
33432,5247702.5
33433,6059575.0
33434,7876390.0
33435,8118894.0
33436,5756180.0
33437,5379140.5
33438,4932291.0
33439,3994652.5
33440,5674177.5
33441,4932291.0
33442,8912374.0
33443,6474419.0
33444,15619394.0
33445,4303460.0
33446,7643916.5
33447,4429298.5
33448,8541294.0
33449,11892688.0
33450,6442439.5
33451,13534142.0
33452,9395252.0
33453,4898453.0
33454,5463037.0
33455,7078354.5
33456,6073573.0
33457,5256282.0
33458,4301204.5
33459,15557038.0
33460,11433040.0
33461,10754786.0
33462,6697876.0
33463,5127844.0
33464,10857406.0
33465,4691505.0
33466,3135648.75
33467,6342768.5
33468,4235173.0
33469,9898736.0
33470,7066010.5
33471,2223181.5
33472,10928102.0
33473,7941100.0
33474,5095912.5
33475,3381155.5
33476,5679334.5
33477,8236277.5
33478,7049514.0
33479,11405760.0
33480,6387835.5
33481,6708733.0
33482,4874514.0
33483,9673648.0
33484,7522557.0
33485,15110696.0
33486,12190566.0
33487,5310853.0
33488,12059230.0
33489,10738988.0
33490,11687884.0
33491,7380487.0
33492,5499367.0
33493,6554285.0
33494,6129025.5
33495,9436030.0
33496,7628158.5
33497,10181770.0
33498,7740227.0
33499,5416283.0
33500,6756589.5
33501,9094532.0
33502,5517366.0
33503,8847174.0
33504,9677392.0
33505,6256654.0
33506,10053492.0
33507,6712097.5
33508,3981349.25
33509,5658557.0
33510,10729098.0
33511,6464059.0
33512,5456074.0
33513,17157368.0
33514,4303460.0
33515,4148201.25
33516,5462477.0
33517,5180521.0
33518,6289486.0
33519,5944702.5
33520,5549336.5
33521,7851990.0
33522,4032157.5
33523,6229004.0
33524,6052072.0
33525,7807900.5
33526,8414242.0
33527,6037783.0
33528,6374125.5
33529,4457067.5
33530,5516266.0
33531,5999643.5
33532,4821999.0
33533,5909857.0
33534,4317386.5
33535,7789475.0
33536,6936249.5
33537,3690559.0
33538,8032541.5
33539,9229782.0
33540,9432108.0
33541,11950504.0
33542,17667250.0
33543,10268764.0
33544,5785325.0
33545,7420747.0
33546,5310853.0
33547,7728518.0
33548,7223449.5
33549,8743196.0
33550,13976650.0
33551,7388950.5
33552,6483379.5
33553,4814282.5
33554,8042300.5
33555,13868460.0
33556,4519058.0
33557,9451672.0
33558,24205236.0
33559,9017190.0
33560,5297566.0
33561,2216410.75
33562,6846849.0
33563,6777230.0
33564,5050616.0
33565,5997026.0
33566,7406001.0
33567,8652750.0
33568,2053032.375
33569,4847907.5
33570,10598382.0
33571,2599964.75
33572,6434278.0
33573,3918205.75
33574,6531180.0
33575,5485492.5
33576,5252398.0
33577,9238254.0
33578,10882586.0
33579,7943802.5
33580,8058532.0
33581,6892434.0
